name;kpgz_code;kpgz_name;okpd2_code;okpd2_name;ktru_code;ktru_name;stz;date_of_approval_of_the_tz;id_kpgz
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.13.16;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) ДРОБИЛОК;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29033112
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.13.17;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) КОМПРЕССОРОВ ПЕРЕДВИЖНЫХ;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29015249
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.13.18;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) КОТЛОВ ДЛЯ ТЕРМОПЛАСТИКА;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29023644
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.13.19;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) МАШИН ДЛЯ ЯМОЧНОГО РЕМОНТА ДОРОГ (ДОРОЖНЫХ РЕМОНТЕРОВ);64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29015256
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.13.20;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) МАШИН СВАЕБОЙНЫХ (КОПЕРОВ);64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29026235
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.13.23;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) БУРОВЫХ УСТАНОВОК;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29365375
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.15.01;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) МАШИН ПОДМЕТАЛЬНО-УБОРОЧНЫХ МЕХАНИЧЕСКИХ;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29050601
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.15.04;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) МАШИН С ВАКУУМНЫМ ОБОРУДОВАНИЕМ;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29023776
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.15.07;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) МУСОРОВОЗОВ;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29023442
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.15.08;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) КАТКОВ-УПЛОТНИТЕЛЕЙ;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29017761
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.16.01;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) СНЕГООЧИСТИТЕЛЕЙ РОТОРНЫХ;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29022993
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.16.02;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) СНЕГОПОГРУЗЧИКОВ;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29026165
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.16.03;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) УСТАНОВОК СНЕГОПЛАВИЛЬНЫХ МОБИЛЬНЫХ;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29017473
Оказание услуг по приобретению дорожно-коммунальной техники посредством финансовой аренды (лизинга);03.25.06.01.16.04;ФИНАНСОВАЯ АРЕНДА (ЛИЗИНГ) МАШИН ДОРОЖНЫХ КОМБИНИРОВАННЫХ;64.91;Услуги по финансовой аренде (лизингу/сублизингу);-;;Нет;2019-05-16 18:57;29022425
