name;CODE;final_kpgz;is_standard_product;IS_CHILD_kpgz;DELETED_DATE;kpgz_sum;kpgz223_sum;kpgz44_sum;con_count;con223_count;con44_count;customer_count;supplier_count;max_con_ID;max_con_sum;max_customer_con_count;max_customer_sum;max_customer_ID;formatted_name;max_supplier_sum
БЕЛОК 4 ЭПИДИДИМИСА ЧЕЛОВЕКА (HE4) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА);01.02.10.43.209.11;;0;;;349663.88;;349663.88;4;0;4;3;3;4539181;153287.1;947;3405943972;5617;Государственное бюджетное учреждение здравоохранения города Москвы «Московский клинический научно-практический центр имени А.С. Логинова Департамента здравоохранения города Москвы»;112439760.7
АДРЕНОКОРТИКОТРОПНЫЙ ГОРМОН (АКТГ) ИВД, РЕАГЕНТ;01.02.10.43.140.05;;0;;04.02.2020;349524;;349524;1;0;1;1;1;4856885;349524;1482;8294550499;5112;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница №40 Департамента здравоохранения города Москвы»;59189519.92
МЕШКИ ОККЛЮЗИВНЫЕ ДЛЯ ПРЕДОТВРАЩЕНИЯ ГИПОТЕРМИИ У НОВОРОЖДЁННЫХ;01.02.10.53.05.08;;0;;;348003;;348003;2;0;2;2;2;4558800;273003;693;1513905707;5881;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени В.М. Буянова Департамента здравоохранения города Москвы»;173415531.8
"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ФЕТАЛЬНЫХ МОНИТОРОВ ""SONICAID FETAL CARE (SFC)""";01.02.10.48.19.15;;0;;;347933.84;;347933.84;3;0;3;3;3;4601906;241058.48;734;1687953106;2302;Государственное бюджетное учреждение здравоохранения города Москвы городская клиническая больница № 1 им. Н.И.Пирогова Департамента здравоохранения города Москвы;411917.21
УДЛИНИТЕЛИ СПИРАЛЬНЫЕ;01.02.10.42.20.02;;0;;;347676;;347676;2;0;2;2;2;4146642;192156;595;1632906376;2831;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени М.П. Кончаловского Департамента здравоохранения города Москвы»;44985637.54
КОМПРИМЕТРЫ ДЛЯ ОБЕСКРОВЛИВАНИЯ КОНЕЧНОСТИ;01.02.10.06.24;;0;;;347644.67;;347644.67;2;0;2;2;2;4191301;320012;1356;4686924626;3322;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени С.С. Юдина Департамента здравоохранения города Москвы»;34809560.6
ТРОСТЬ МНОГООПОРНАЯ;01.02.10.50.26.01.02.01;;5;;;369109.33;;369109.33;2;0;2;1;1;4561513;368412.11;1487;13656678141;863;Государственное казенное учреждение города Москвы «Дирекция по обеспечению деятельности организаций труда и социальной защиты населения города Москвы»;9027831.46
МНОЖЕСТВЕННЫЕ СЕРОГРУППЫ БЕТА-ГЕМОЛИТИЧЕСКИХ СТРЕПТОКОККОВ АНТИГЕНЫ ИВД, НАБОР, РЕАКЦИЯ АГГЛЮТИНАЦИИ;01.02.10.43.545.01;;0;;;347206.86;;347206.86;2;0;2;2;2;4098059;314363.52;450;748703483.7;1296;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская клиническая больница имени Н.Ф. Филатова Департамента здравоохранения города Москвы»;2220086.02
ИГЛЫ ДЛЯ ПРОКОЛА ГАЙМОРОВОЙ ПОЛОСТИ;01.02.10.24.18;;0;;;346806.16;;346806.16;4;0;4;4;4;4632262;243332.5;1221;3252800274;5903;Государственное бюджетное учреждение здравоохранения города Москвы «Морозовская детская городская клиническая больница Департамента здравоохранения города Москвы»;11637258.63
КУРТКИ ДЛЯ ВЗРОСЛЫХ С ВЕРХОМ ИЗ МЕХА ЗИМНИЕ;01.19.01.16.03.01;;0;;;344000;;344000;1;0;1;1;1;4886827;344000;98;123814469;1904;Государственное бюджетное учреждение города Москвы «Научно-Практический реабилитационный центр»;21157159.2
ПРОБИРКА ЦИЛИНДРИЧЕСКАЯ (ТИП П2);01.02.10.43.423.04.04;;0;;;343833.69;38273.69;305560;10;2;8;8;8;4450451;150600;85;58675473.5;2024;Государственное бюджетное учреждение здравоохранения города Москвы «Городская поликлиника № 166 Департамента здравоохранения города Москвы»;32692129.91
ДИСПЕНСЕР ДИСКОВ ДЛЯ ОПРЕДЕЛЕНИЯ ЧУВСТВИТЕЛЬНОСТИ К АНТИМИКРОБНЫМ ПРЕПАРАТАМ ИВД;01.02.10.43.03.13;;0;;;343200;;343200;1;0;1;1;1;4388951;343200;262;535393307.9;243;Государственное бюджетное учреждение здравоохранения города Москвы «Центр планирования семьи и репродукции Департамента здравоохранения города Москвы»;918658417.5
"РАСХОДНЫЕ МАТЕРИАЛЫ И ПРИНАДЛЕЖНОСТИ ДЛЯ ОБОРУДОВАНИЯ, ПРОИЗВОДСТВА ""STRYKER INSTRUMENTS""";01.02.10.48.19.30;;0;;;343058.9;;343058.9;2;0;2;2;2;4402784;289238.9;1631;6916342289;5911;Государственное бюджетное учреждение здравоохранения города Москвы городская клиническая больница имени С.П.Боткина Департамента здравоохранения города Москвы;918658417.5
ВОЛЧАНОЧНЫЙ АНТИКОАГУЛЯНТ ИВД, РЕАГЕНТ;01.02.10.43.270.02;;0;;18.05.2021;342899.4;;342899.4;1;0;1;1;1;4767691;342899.4;1482;8294550499;5112;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница №40 Департамента здравоохранения города Москвы»;127935386.7
КОМПЛЕКС ТРОМБОЦИТАРНЫЙ ФАКТОР 4-ГЕПАРИН АНТИТЕЛА ИВД, РЕАГЕНТ;01.02.10.43.392.03;;0;;;342889;;342889;1;0;1;1;1;4614088;342889;947;3405943972;5617;Государственное бюджетное учреждение здравоохранения города Москвы «Московский клинический научно-практический центр имени А.С. Логинова Департамента здравоохранения города Москвы»;532543361
"КАТЕТЕРЫ ФОЛЕЯ ДВУХХОДОВЫЕ ИЗ СИЛИКОНА, ТИП ""ТИМАННА""";01.02.10.35.10.18;;0;;;342474.2;;342474.2;4;0;4;2;2;4809817;156671.1;350;915830442.2;6534;Государственное бюджетное учреждение здравоохранения города Москвы «Госпиталь для ветеранов войн № 2 Департамента здравоохранения города Москвы»;28234408.97
АМПИЦИЛЛИН ДИСКИ ДЛЯ ТЕСТИРОВАНИЯ НА ЧУВСТВИТЕЛЬНОСТЬ ИВД;01.02.10.43.168.02;;0;;14.05.2021;341508.96;;341508.96;13;0;13;13;13;4893632;142922.27;1482;8294550499;5112;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница №40 Департамента здравоохранения города Москвы»;256703724.7
АНТИОКСИДАНТНАЯ АКТИВНОСТЬ ИВД, НАБОР, АНАЛИЗ СВОБОДНЫХ РАДИКАЛОВ;01.02.10.43.191.01;;0;;17.05.2021;341135.9;;341135.9;2;0;2;2;2;4333990;191290;740;2966692493;6014;Государственное бюджетное учреждение здравоохранения города Москвы «Научно-Исследовательский институт скорой помощи им. Н.В. Склифосовского Департамента здравоохранения города Москвы»;313840441.1
