NAME;CODE;isFinal_kpgz;status;IS_STANDARD_PRODUCT;DELETED_DATE;KPGZ_SUM;KPGZ223_SUM;KPGZ44_SUM;CON_COUNT;CON223_COUNT;CON44_COUNT;CUSTOMER_COUNT;SUPPLIER_COUNT;MAX_CON_ID;MAX_CON_SUM;MAX_CUSTOMER_CON_COUNT;MAX_CUSTOMER_SUM;MAX_CUSTOMER_ID;FORMATTED_NAME;MAX_SUPPLIER_SUM
КОМПЛЕКТЫ ОБРАЗОВАТЕЛЬНЫЕ ДЛЯ СБОРКИ РОБОМОБИЛЯ С ТЕХНИЧЕСКИМ ЗРЕНИЕМ;01.06.03.65.34;;0;0;;2098899,6;0;2098899,6;1;0;1;1;1;4938979;2098899,6;52;206773697,9;824;Государственное бюджетное профессиональное образовательное учреждение города Москвы «Колледж железнодорожного и городского транспорта»;3016299,42
КОМПЛЕКТЫ РОБОТОТЕХНИЧЕСКИЕ УНИВЕРСАЛЬНЫЕ МНОГОФУНКЦИОНАЛЬНЫЕ КОЛЕСНЫЕ;01.06.03.65.38;;0;0;;1004560,94;1004560,94;0;1;1;0;1;1;4922273;1004560,94;350;261914381,2;616;Государственное автономное профессиональное образовательное учреждение города Москвы «Колледж предпринимательства № 11»;50658053,95
ИМИТАТОРЫ РАНЕНИЙ И ПОРАЖЕНИЙ;01.06.03.66.06;;0;0;;2169594,68;584235,34;1585359,34;2;1;1;2;2;4487042;1585359,34;27;32432716,15;6513;Государственное бюджетное профессиональное образовательное учреждение Департамента здравоохранения города Москвы «Медицинский колледж №5»;1695462,14
КОНСТРУКТОР ОБЩЕОБРАЗОВАТЕЛЬНЫЙ ДЛЯ ПРАКТИЧЕСКОГО ИЗУЧЕНИЯ ПРИНЦИПОВ СОЗДАНИЯ ЭЛЕКТРОННЫХ УСТРОЙСТВ НА ОСНОВЕ ЭЛЕКТРОННЫХ КОМПОНЕНТОВ И ПРОГРАММИРУЕМЫХ КОНТРОЛЛЕРОВ;01.06.03.68.01;;0;0;;1939200;0;1939200;1;0;1;1;1;4533418;1939200;33;45521302,79;3118;Государственное бюджетное профессиональное образовательное учреждение города Москвы «Московский колледж бизнес-технологий»;5934180,33
КОНСТРУКТОР КИБЕРНЕТИЧЕСКИЙ ПО РОБОТОТЕХНИКЕ;01.06.03.68.05;;0;0;;140000;0;140000;1;0;1;1;1;4919746;140000;20;1298816,95;4694178;Государственное бюджетное учреждение города Москвы «Центр по работе с населением «Преображенец»;887057,48
КОНСТРУКТОР БЕСПИЛОТНОГО ЛЕТАТЕЛЬНОГО АППАРАТА;01.06.03.68.11;;0;0;;13418524,99;0;13418524,99;3;0;3;2;3;4942647;8865560;39;164693423;4687774;Государственное бюджетное профессиональное образовательное учреждение города Москвы «Московский государственный образовательный комплекс»;8976620
ГЛОБУСЫ ТАКТИЛЬНЫЕ;01.06.03.69.02;;0;0;;3356337,6;0;3356337,6;1;0;1;1;1;4979981;3356337,6;622;3499879778;4612756;"Казенное предприятие города Москвы ""Выставка достижений народного хозяйства""";3356337,6
ПОСОБИЯ УЧЕБНЫЕ НАГЛЯДНЫЕ, ЗА ИСКЛЮЧЕНИЕМ ПЕЧАТНЫХ ПРОЧИЕ;01.06.03.99;;0;0;;906415939,3;79722361,53;826693577,7;130;13;117;56;80;4620996;84370838,69;142;515660965,3;6227;Государственное бюджетное профессиональное образовательное учреждение города Москвы «Московский колледж архитектуры и градостроительства»;1520360
МАТЕРИАЛЫ РАСХОДНЫЕ ДЛЯ УЧЕБНОГО ОБОРУДОВАНИЯ;01.06.2004;;0;0;;12997575,47;22918,5;12974656,97;21;1;20;13;18;4989755;2114733,33;27;22333228,77;4612845;Казенное предприятие города Москвы «Корпорация развития зеленограда»;240000
ОБОРУДОВАНИЕ ДЛЯ УРОКОВ ТРУДА;01.06.2005;;0;0;;116619235,7;127837,82;116491397,8;36;2;34;19;32;4790008;57208189,81;142;515660965,3;6227;Государственное бюджетное профессиональное образовательное учреждение города Москвы «Московский колледж архитектуры и градостроительства»;339048,8
ОБОРУДОВАНИЕ ДЛЯ СТИМУЛЯЦИИ, СБОРА И ОБРАБОТКИ ИНФОРМАЦИИ ОБ ИЗМЕНЕНИИ РЕАКЦИЙ;01.06.2006;;0;0;;769154,46;0;769154,46;2;0;2;2;2;4308008;399900;214;130472970,7;6028;Государственное казенное учреждение города Москвы «Пожарно-Спасательный центр»;10911436,37
МИКРОСКОПЫ ОПТИЧЕСКИЕ;01.06.07.02;;0;0;;667835;0;667835;2;0;2;2;2;4793342;615335;31;87637225,54;7284;Государственное бюджетное профессиональное образовательное учреждение города Москвы «Колледж декоративно-прикладного искусства имени Карла Фаберже»;615335
СТОЛЫ ДЛЯ УЧАЩИХСЯ С ДЕТСКИМ ЦЕРЕБРАЛЬНЫМ ПАРАЛИЧОМ;01.06.08.02;;0;0;;918221,8;0;918221,8;2;0;2;2;2;4865796;831221,8;63;51690410,91;7732;Государственное бюджетное учреждение города Москвы «Комплексный реабилитационно-образовательный центр» Департамента труда и социальной защиты населения города Москвы;1813188,55
СИСТЕМЫ БЕСПРОВОДНЫЕ ВЫЗОВА ПОМОЩНИКА;01.06.08.03;;0;0;;4380845,84;179873;4200972,84;5;2;3;5;5;4704616;3749118,69;1353;4516811843;3322;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени С.С. Юдина Департамента здравоохранения города Москвы»;3749118,69
ОПОРЫ ДЛЯ СИДЕНИЯ;01.06.08.07;;5;0;;1458002,75;346536;1111466,75;3;1;2;3;3;4861602;981966,75;63;51690410,91;7732;Государственное бюджетное учреждение города Москвы «Комплексный реабилитационно-образовательный центр» Департамента труда и социальной защиты населения города Москвы;1813188,55
МЕБЕЛЬ ДЛЯ ОБЕСПЕЧЕНИЯ УЧЕБНОГО ПРОЦЕССА, ЗАКУПАЕМАЯ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.01;;1;1;;184078232,6;0;184078232,6;169;0;169;150;18;4915684;13828868,06;469;1435831495;10810777;Государственное казенное учреждение города Москвы дирекция по обеспечению деятельности государственных учреждений Департамента образования и науки города Москвы;13828868,06
УЧЕБНО-ЛАБОРАТОРНОЕ ОБОРУДОВАНИЕ, ЗАКУПАЕМОЕ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.02;;1;1;;616351,84;0;616351,84;3;0;3;3;2;4339460;255599,32;67;225496508,5;3515;Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1367»;395673,9
ИГРУШКИ, ИГРОВОЕ ОБОРУДОВАНИЕ И ТОВАРЫ ДЛЯ ДЕТСКОГО ТВОРЧЕСТВА, ЗАКУПАЕМЫЕ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.05;;1;1;;118102438,5;504248,38;117598190,1;100;1;99;94;20;4608185;10642631,43;469;1435831495;10810777;Государственное казенное учреждение города Москвы дирекция по обеспечению деятельности государственных учреждений Департамента образования и науки города Москвы;1748508,52
СПОРТИВНЫЙ ИНВЕНТАРЬ, ЗАКУПАЕМЫЙ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.06;;1;1;;35222921,99;0;35222921,99;119;0;119;75;24;4282652;1649472,6;52;244436669,6;599;Государственное бюджетное профессиональное образовательное учреждение города Москвы «Образовательный комплекс градостроительства «Столица»;315000
СПЕЦИАЛИЗИРОВАННЫЕ ТОВАРЫ ДЛЯ ДЕТЕЙ С ОВЗ, ЗАКУПАЕМЫЕ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.07;Yes;1;1;;7167048,67;0;7167048,67;16;0;16;7;9;4207597;1813326,99;469;1435831495;10810777;Государственное казенное учреждение города Москвы дирекция по обеспечению деятельности государственных учреждений Департамента образования и науки города Москвы;279959,36
ФРОНТАЛЬНОЕ ОБОРУДОВАНИЕ, ЗАКУПАЕМОЕ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.08;;1;1;;2856555,09;0;2856555,09;4;0;4;4;3;4358153;1481284,31;55;356183577,4;7074;Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2070 имени Героя Советского союза Г.А. Вартаняна»;2359143,34
МЕДИЦИНСКОЕ ОБОРУДОВАНИЕ ДЛЯ ОСНАЩЕНИЯ МЕДИЦИНСКОГО КАБИНЕТА, ЗАКУПАЕМОЕ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.09;;1;1;;674118,67;0;674118,67;2;0;2;2;2;4333429;450159,67;43;145291339,1;1892;Государственное бюджетное общеобразовательное учреждение города Москвы «Школа имени Ф.М. Достоевского»;577259,67
УЧЕБНОЕ ОБОРУДОВАНИЕ ДЛЯ ПРЕДПРОФЕССИОНАЛЬНЫХ КЛАССОВ, ЗАКУПАЕМОЕ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.10;;1;1;;67492277,16;0;67492277,16;7;0;7;7;2;4247388;21452729,94;50;135365359,2;7488;Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1541»;159481700,5
УЧЕБНОЕ ОБОРУДОВАНИЕ ДЛЯ АКАДЕМИЧЕСКИХ КЛАССОВ, ЗАКУПАЕМОЕ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.11;;1;1;;16288130,94;0;16288130,94;1;0;1;1;1;4573631;16288130,94;48;242628458,4;4711445;Государственное бюджетное общеобразовательное учреждение города Москвы «Школа марьина роща имени В.Ф. Орлова»;71843788,44
УЧЕБНОЕ ОБОРУДОВАНИЕ ДЛЯ МНОГОФУНКЦИОНАЛЬНЫХ ЛАБОРАТОРИЙ И КОНСТРУИРОВАНИЯ, ЗАКУПАЕМОЕ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.13;;1;1;;186357035,6;0;186357035,6;11;0;11;9;7;4370266;94400622,73;42;262129800,9;5993;Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2045»;159481700,5
УЧЕБНОЕ ОБОРУДОВАНИЕ ДЛЯ МУЗЫКАЛЬНОГО КЛАССА, ЗАКУПАЕМОЕ В РАМКАХ ПРОЕКТА «ТЕХНОСФЕРА СОВРЕМЕННОЙ ШКОЛЫ»;01.06.99.16;;1;1;;21556434;0;21556434;1;0;1;1;1;4247241;21556434;105;326745437,4;4322;Государственное бюджетное образовательное учреждение дополнительного профессионального образования города Москвы «Московский центр «Патриот.Спорт»;21556434
